0 TYPE: Precalculus | LEVEL: 4 | OUTPUT: None | ANSWER: -\frac{1}{2} | FNAME: /home/besperk/Code/MATH-Data/MATH/test/precalculus/216.json
2849 TYPE: Intermediate Algebra | LEVEL: 4 | OUTPUT: None | ANSWER: 2 | FNAME: /home/besperk/Code/MATH-Data/MATH/test/intermediate_algebra/1792.json
2850 TYPE: Intermediate Algebra | LEVEL: 5 | OUTPUT: None | ANSWER: \frac{1}{5}, -\frac{1}{3} | FNAME: /home/besperk/Code/MATH-Data/MATH/test/intermediate_algebra/1820.json
2851 TYPE: Intermediate Algebra | LEVEL: 4 | OUTPUT: None | ANSWER: 49 | FNAME: /home/besperk/Code/MATH-Data/MATH/test/intermediate_algebra/859.json
2852 TYPE: Intermediate Algebra | LEVEL: 4 | OUTPUT: None | ANSWER: -\frac{3}{5} | FNAME: /home/besperk/Code/MATH-Data/MATH/test/intermediate_algebra/1543.json
2853 TYPE: Intermediate Algebra | LEVEL: 3 | OUTPUT: -2 | ANSWER: 6 | FNAME: /home/besperk/Code/MATH-Data/MATH/test/intermediate_algebra/1360.json
2854 TYPE: Intermediate Algebra | LEVEL: 3 | OUTPUT: None | ANSWER: (1,4-\sqrt{3})\cup(4+\sqrt{3},7) | FNAME: /home/besperk/Code/MATH-Data/MATH/test/intermediate_algebra/555.json
2855 TYPE: Intermediate Algebra | LEVEL: 5 | OUTPUT: 2 | ANSWER: 87 | FNAME: /home/besperk/Code/MATH-Data/MATH/test/intermediate_algebra/1747.json
2856 TYPE: Intermediate Algebra | LEVEL: 5 | OUTPUT: None | ANSWER: 80 | FNAME: /home/besperk/Code/MATH-Data/MATH/test/intermediate_algebra/2018.json
2857 TYPE: Intermediate Algebra | LEVEL: 4 | OUTPUT: None | ANSWER: \left(\frac{17}{4},0\right) | FNAME: /home/besperk/Code/MATH-Data/MATH/test/intermediate_algebra/487.json
2858 TYPE: Intermediate Algebra | LEVEL: 5 | OUTPUT: (2,1) | ANSWER: 12 | FNAME: /home/besperk/Code/MATH-Data/MATH/test/intermediate_algebra/664.json
2859 TYPE: Intermediate Algebra | LEVEL: 3 | OUTPUT: None | ANSWER: 7 | FNAME: /home/besperk/Code/MATH-Data/MATH/test/intermediate_algebra/463.json
2860 TYPE: Intermediate Algebra | LEVEL: 5 | OUTPUT: None | ANSWER: \sqrt{74} | FNAME: /home/besperk/Code/MATH-Data/MATH/test/intermediate_algebra/0.json
2861 TYPE: Intermediate Algebra | LEVEL: 2 | OUTPUT: None | ANSWER: 101 | FNAME: /home/besperk/Code/MATH-Data/MATH/test/intermediate_algebra/712.json
2862 TYPE: Intermediate Algebra | LEVEL: 3 | OUTPUT: None | ANSWER: -64 | FNAME: /home/besperk/Code/MATH-Data/MATH/test/intermediate_algebra/841.json
2863 TYPE: Intermediate Algebra | LEVEL: 4 | OUTPUT: None | ANSWER: 150 | FNAME: /home/besperk/Code/MATH-Data/MATH/test/intermediate_algebra/237.json
2864 TYPE: Intermediate Algebra | LEVEL: 3 | OUTPUT: None | ANSWER: \sqrt{5}, -\sqrt{5} | FNAME: /home/besperk/Code/MATH-Data/MATH/test/intermediate_algebra/1101.json
2865 TYPE: Intermediate Algebra | LEVEL: 5 | OUTPUT: 10 | ANSWER: 163 | FNAME: /home/besperk/Code/MATH-Data/MATH/test/intermediate_algebra/1379.json
2866 TYPE: Intermediate Algebra | LEVEL: 2 | OUTPUT: None | ANSWER: 5 | FNAME: /home/besperk/Code/MATH-Data/MATH/test/intermediate_algebra/1572.json
2867 TYPE: Intermediate Algebra | LEVEL: 4 | OUTPUT: None | ANSWER: -4 | FNAME: /home/besperk/Code/MATH-Data/MATH/test/intermediate_algebra/1965.json
2868 TYPE: Intermediate Algebra | LEVEL: 1 | OUTPUT: 15 | ANSWER: 12 | FNAME: /home/besperk/Code/MATH-Data/MATH/test/intermediate_algebra/194.json
2869 TYPE: Intermediate Algebra | LEVEL: 3 | OUTPUT: None | ANSWER: 8 | FNAME: /home/besperk/Code/MATH-Data/MATH/test/intermediate_algebra/533.json
2870 TYPE: Intermediate Algebra | LEVEL: 4 | OUTPUT: None | ANSWER: (2,12) \cup (12,102) | FNAME: /home/besperk/Code/MATH-Data/MATH/test/intermediate_algebra/1981.json
2871 TYPE: Intermediate Algebra | LEVEL: 4 | OUTPUT: None | ANSWER: 7 | FNAME: /home/besperk/Code/MATH-Data/MATH/test/intermediate_algebra/23.json
2872 TYPE: Intermediate Algebra | LEVEL: 5 | OUTPUT: -3 | ANSWER: 12 | FNAME: /home/besperk/Code/MATH-Data/MATH/test/intermediate_algebra/206.json
2873 TYPE: Intermediate Algebra | LEVEL: 3 | OUTPUT: None | ANSWER: 18 | FNAME: /home/besperk/Code/MATH-Data/MATH/test/intermediate_algebra/1195.json
2874 TYPE: Intermediate Algebra | LEVEL: 2 | OUTPUT: 5x + 3 | ANSWER: (-\infty,5) \cup (5,\infty) | FNAME: /home/besperk/Code/MATH-Data/MATH/test/intermediate_algebra/167.json
2875 TYPE: Intermediate Algebra | LEVEL: 3 | OUTPUT: None | ANSWER: 0 | FNAME: /home/besperk/Code/MATH-Data/MATH/test/intermediate_algebra/2084.json
2876 TYPE: Intermediate Algebra | LEVEL: 2 | OUTPUT: None | ANSWER: 25 | FNAME: /home/besperk/Code/MATH-Data/MATH/test/intermediate_algebra/15.json
2877 TYPE: Intermediate Algebra | LEVEL: 5 | OUTPUT: 2 | ANSWER: \frac{2}{1005} | FNAME: /home/besperk/Code/MATH-Data/MATH/test/intermediate_algebra/1279.json
2878 TYPE: Intermediate Algebra | LEVEL: 4 | OUTPUT: None | ANSWER: 2 | FNAME: /home/besperk/Code/MATH-Data/MATH/test/intermediate_algebra/1782.json
2879 TYPE: Intermediate Algebra | LEVEL: 3 | OUTPUT: None | ANSWER: 2 | FNAME: /home/besperk/Code/MATH-Data/MATH/test/intermediate_algebra/1458.json
2880 TYPE: Intermediate Algebra | LEVEL: 5 | OUTPUT: None | ANSWER: 12 | FNAME: /home/besperk/Code/MATH-Data/MATH/test/intermediate_algebra/1743.json
2881 TYPE: Intermediate Algebra | LEVEL: 4 | OUTPUT: -\frac{1}{3} | ANSWER: 25 | FNAME: /home/besperk/Code/MATH-Data/MATH/test/intermediate_algebra/934.json
2882 TYPE: Intermediate Algebra | LEVEL: 1 | OUTPUT: None | ANSWER: 4 | FNAME: /home/besperk/Code/MATH-Data/MATH/test/intermediate_algebra/398.json
2883 TYPE: Intermediate Algebra | LEVEL: 5 | OUTPUT: None | ANSWER: 10\sqrt3 | FNAME: /home/besperk/Code/MATH-Data/MATH/test/intermediate_algebra/1185.json
2884 TYPE: Intermediate Algebra | LEVEL: 4 | OUTPUT: None | ANSWER: 3 - 2f(x) | FNAME: /home/besperk/Code/MATH-Data/MATH/test/intermediate_algebra/1895.json
2885 TYPE: Intermediate Algebra | LEVEL: 5 | OUTPUT: 1 | ANSWER: 13 | FNAME: /home/besperk/Code/MATH-Data/MATH/test/intermediate_algebra/2158.json
2886 TYPE: Intermediate Algebra | LEVEL: 1 | OUTPUT: 4 | ANSWER: 6 | FNAME: /home/besperk/Code/MATH-Data/MATH/test/intermediate_algebra/829.json
2887 TYPE: Intermediate Algebra | LEVEL: 3 | OUTPUT: 8 | ANSWER: 30 | FNAME: /home/besperk/Code/MATH-Data/MATH/test/intermediate_algebra/2048.json
2888 TYPE: Intermediate Algebra | LEVEL: 5 | OUTPUT: None | ANSWER: 4 | FNAME: /home/besperk/Code/MATH-Data/MATH/test/intermediate_algebra/1824.json
2889 TYPE: Intermediate Algebra | LEVEL: 5 | OUTPUT: None | ANSWER: (3,-3,1) | FNAME: /home/besperk/Code/MATH-Data/MATH/test/intermediate_algebra/2157.json
2890 TYPE: Intermediate Algebra | LEVEL: 1 | OUTPUT: None | ANSWER: \frac{1}{11} | FNAME: /home/besperk/Code/MATH-Data/MATH/test/intermediate_algebra/999.json
2891 TYPE: Intermediate Algebra | LEVEL: 3 | OUTPUT: None | ANSWER: 2500 | FNAME: /home/besperk/Code/MATH-Data/MATH/test/intermediate_algebra/593.json
2892 TYPE: Intermediate Algebra | LEVEL: 2 | OUTPUT: None | ANSWER: 104 | FNAME: /home/besperk/Code/MATH-Data/MATH/test/intermediate_algebra/1054.json
2893 TYPE: Intermediate Algebra | LEVEL: 5 | OUTPUT: None | ANSWER: \frac{1-\sqrt{5}}{2} | FNAME: /home/besperk/Code/MATH-Data/MATH/test/intermediate_algebra/1634.json
2894 TYPE: Intermediate Algebra | LEVEL: 2 | OUTPUT: None | ANSWER: 1 | FNAME: /home/besperk/Code/MATH-Data/MATH/test/intermediate_algebra/1602.json
2895 TYPE: Intermediate Algebra | LEVEL: 4 | OUTPUT: None | ANSWER: 3 | FNAME: /home/besperk/Code/MATH-Data/MATH/test/intermediate_algebra/1497.json
2896 TYPE: Intermediate Algebra | LEVEL: 2 | OUTPUT: None | ANSWER: -2\sqrt7-1 | FNAME: /home/besperk/Code/MATH-Data/MATH/test/intermediate_algebra/468.json
2897 TYPE: Intermediate Algebra | LEVEL: 4 | OUTPUT: None | ANSWER: 1 | FNAME: /home/besperk/Code/MATH-Data/MATH/test/intermediate_algebra/677.json
2898 TYPE: Intermediate Algebra | LEVEL: 2 | OUTPUT: None | ANSWER: \frac{4}{3} | FNAME: /home/besperk/Code/MATH-Data/MATH/test/intermediate_algebra/897.json
2899 TYPE: Intermediate Algebra | LEVEL: 5 | OUTPUT: None | ANSWER: \frac{24}{5} | FNAME: /home/besperk/Code/MATH-Data/MATH/test/intermediate_algebra/911.json
2900 TYPE: Intermediate Algebra | LEVEL: 3 | OUTPUT: 3^{100} | ANSWER: 80 | FNAME: /home/besperk/Code/MATH-Data/MATH/test/intermediate_algebra/1007.json
2901 TYPE: Intermediate Algebra | LEVEL: 4 | OUTPUT: None | ANSWER: 1,2 | FNAME: /home/besperk/Code/MATH-Data/MATH/test/intermediate_algebra/295.json
2902 TYPE: Intermediate Algebra | LEVEL: 3 | OUTPUT: 5 | ANSWER: 50 | FNAME: /home/besperk/Code/MATH-Data/MATH/test/intermediate_algebra/1014.json
2903 TYPE: Intermediate Algebra | LEVEL: 3 | OUTPUT: None | ANSWER: 6 | FNAME: /home/besperk/Code/MATH-Data/MATH/test/intermediate_algebra/1890.json
2904 TYPE: Intermediate Algebra | LEVEL: 4 | OUTPUT: None | ANSWER: 2 | FNAME: /home/besperk/Code/MATH-Data/MATH/test/intermediate_algebra/322.json
2905 TYPE: Intermediate Algebra | LEVEL: 2 | OUTPUT: None | ANSWER: 1 | FNAME: /home/besperk/Code/MATH-Data/MATH/test/intermediate_algebra/1332.json
2906 TYPE: Intermediate Algebra | LEVEL: 4 | OUTPUT: None | ANSWER: 2150 | FNAME: /home/besperk/Code/MATH-Data/MATH/test/intermediate_algebra/1873.json
2907 TYPE: Intermediate Algebra | LEVEL: 3 | OUTPUT: None | ANSWER: 4 \sqrt{3} | FNAME: /home/besperk/Code/MATH-Data/MATH/test/intermediate_algebra/1524.json
2908 TYPE: Intermediate Algebra | LEVEL: 3 | OUTPUT: 15 | ANSWER: \frac{266664}{5} | FNAME: /home/besperk/Code/MATH-Data/MATH/test/intermediate_algebra/288.json
2909 TYPE: Intermediate Algebra | LEVEL: 2 | OUTPUT: None | ANSWER: \text{odd} | FNAME: /home/besperk/Code/MATH-Data/MATH/test/intermediate_algebra/1070.json
2910 TYPE: Intermediate Algebra | LEVEL: 5 | OUTPUT: None | ANSWER: 2 | FNAME: /home/besperk/Code/MATH-Data/MATH/test/intermediate_algebra/1836.json
2911 TYPE: Intermediate Algebra | LEVEL: 5 | OUTPUT: \frac{2^a}{3^b 5^c} | ANSWER: \frac{17}{21} | FNAME: /home/besperk/Code/MATH-Data/MATH/test/intermediate_algebra/960.json
2912 TYPE: Intermediate Algebra | LEVEL: 4 | OUTPUT: None | ANSWER: 13 | FNAME: /home/besperk/Code/MATH-Data/MATH/test/intermediate_algebra/2109.json
2913 TYPE: Intermediate Algebra | LEVEL: 4 | OUTPUT: None | ANSWER: 66673 | FNAME: /home/besperk/Code/MATH-Data/MATH/test/intermediate_algebra/1945.json
2914 TYPE: Intermediate Algebra | LEVEL: 5 | OUTPUT: None | ANSWER: 15 | FNAME: /home/besperk/Code/MATH-Data/MATH/test/intermediate_algebra/117.json
2915 TYPE: Intermediate Algebra | LEVEL: 4 | OUTPUT: None | ANSWER: (0,9) \cup (9,36) | FNAME: /home/besperk/Code/MATH-Data/MATH/test/intermediate_algebra/1992.json
2916 TYPE: Intermediate Algebra | LEVEL: 3 | OUTPUT: None | ANSWER: 2 | FNAME: /home/besperk/Code/MATH-Data/MATH/test/intermediate_algebra/519.json
2917 TYPE: Intermediate Algebra | LEVEL: 4 | OUTPUT: None | ANSWER: 43 | FNAME: /home/besperk/Code/MATH-Data/MATH/test/intermediate_algebra/100.json
2918 TYPE: Intermediate Algebra | LEVEL: 4 | OUTPUT: None | ANSWER: -1 | FNAME: /home/besperk/Code/MATH-Data/MATH/test/intermediate_algebra/207.json
2919 TYPE: Intermediate Algebra | LEVEL: 2 | OUTPUT: None | ANSWER: 2 | FNAME: /home/besperk/Code/MATH-Data/MATH/test/intermediate_algebra/142.json
2920 TYPE: Intermediate Algebra | LEVEL: 1 | OUTPUT: None | ANSWER: (-4,1) | FNAME: /home/besperk/Code/MATH-Data/MATH/test/intermediate_algebra/321.json
2921 TYPE: Intermediate Algebra | LEVEL: 2 | OUTPUT: 15 | ANSWER: 4 | FNAME: /home/besperk/Code/MATH-Data/MATH/test/intermediate_algebra/1022.json
2922 TYPE: Intermediate Algebra | LEVEL: 5 | OUTPUT: None | ANSWER: 10 | FNAME: /home/besperk/Code/MATH-Data/MATH/test/intermediate_algebra/1999.json
2923 TYPE: Intermediate Algebra | LEVEL: 3 | OUTPUT: None | ANSWER: \frac{27}{10} | FNAME: /home/besperk/Code/MATH-Data/MATH/test/intermediate_algebra/1203.json
2924 TYPE: Intermediate Algebra | LEVEL: 5 | OUTPUT: None | ANSWER: -2016 | FNAME: /home/besperk/Code/MATH-Data/MATH/test/intermediate_algebra/685.json
2925 TYPE: Intermediate Algebra | LEVEL: 1 | OUTPUT: None | ANSWER: \text{even} | FNAME: /home/besperk/Code/MATH-Data/MATH/test/intermediate_algebra/401.json
2926 TYPE: Intermediate Algebra | LEVEL: 5 | OUTPUT: None | ANSWER: 10 | FNAME: /home/besperk/Code/MATH-Data/MATH/test/intermediate_algebra/1628.json
2927 TYPE: Intermediate Algebra | LEVEL: 5 | OUTPUT: None | ANSWER: \left[ \frac{3}{2}, 2 \right) | FNAME: /home/besperk/Code/MATH-Data/MATH/test/intermediate_algebra/1854.json
2928 TYPE: Intermediate Algebra | LEVEL: 5 | OUTPUT: None | ANSWER: \frac{2}{3} | FNAME: /home/besperk/Code/MATH-Data/MATH/test/intermediate_algebra/522.json
2929 TYPE: Intermediate Algebra | LEVEL: 4 | OUTPUT: None | ANSWER: (x^2 + 1)(x^2 - 4x + 13) | FNAME: /home/besperk/Code/MATH-Data/MATH/test/intermediate_algebra/1902.json
2930 TYPE: Intermediate Algebra | LEVEL: 5 | OUTPUT: None | ANSWER: \frac{1}{4} | FNAME: /home/besperk/Code/MATH-Data/MATH/test/intermediate_algebra/2196.json
2931 TYPE: Intermediate Algebra | LEVEL: 1 | OUTPUT: None | ANSWER: 3 | FNAME: /home/besperk/Code/MATH-Data/MATH/test/intermediate_algebra/441.json
2932 TYPE: Intermediate Algebra | LEVEL: 5 | OUTPUT: None | ANSWER: \frac{1 + \sqrt{2}}{2} | FNAME: /home/besperk/Code/MATH-Data/MATH/test/intermediate_algebra/35.json
2933 TYPE: Intermediate Algebra | LEVEL: 5 | OUTPUT: None | ANSWER: 7 | FNAME: /home/besperk/Code/MATH-Data/MATH/test/intermediate_algebra/459.json
2934 TYPE: Intermediate Algebra | LEVEL: 3 | OUTPUT: None | ANSWER: 12 | FNAME: /home/besperk/Code/MATH-Data/MATH/test/intermediate_algebra/1555.json
2935 TYPE: Intermediate Algebra | LEVEL: 5 | OUTPUT: None | ANSWER: (-\infty,4) | FNAME: /home/besperk/Code/MATH-Data/MATH/test/intermediate_algebra/1761.json
2936 TYPE: Intermediate Algebra | LEVEL: 5 | OUTPUT: None | ANSWER: -\frac{5}{4} | FNAME: /home/besperk/Code/MATH-Data/MATH/test/intermediate_algebra/1982.json
2937 TYPE: Intermediate Algebra | LEVEL: 5 | OUTPUT: 2^{x - 2007} | ANSWER: 4022030 | FNAME: /home/besperk/Code/MATH-Data/MATH/test/intermediate_algebra/2037.json
2938 TYPE: Intermediate Algebra | LEVEL: 5 | OUTPUT: None | ANSWER: 6 | FNAME: /home/besperk/Code/MATH-Data/MATH/test/intermediate_algebra/2121.json
2939 TYPE: Intermediate Algebra | LEVEL: 5 | OUTPUT: None | ANSWER: 2x^{10} + 2x^8 + 2x^6 + 2x^4 + 2x^2 + 2 | FNAME: /home/besperk/Code/MATH-Data/MATH/test/intermediate_algebra/773.json
2940 TYPE: Intermediate Algebra | LEVEL: 4 | OUTPUT: None | ANSWER: \frac{1}{5}, \frac{1}{4}, \frac{2}{5}, \frac{1}{2} | FNAME: /home/besperk/Code/MATH-Data/MATH/test/intermediate_algebra/226.json
2941 TYPE: Intermediate Algebra | LEVEL: 4 | OUTPUT: -7 | ANSWER: 12 | FNAME: /home/besperk/Code/MATH-Data/MATH/test/intermediate_algebra/1823.json
2942 TYPE: Intermediate Algebra | LEVEL: 4 | OUTPUT: None | ANSWER: 6 | FNAME: /home/besperk/Code/MATH-Data/MATH/test/intermediate_algebra/1407.json
2943 TYPE: Intermediate Algebra | LEVEL: 2 | OUTPUT: -4 | ANSWER: 2\sqrt5 | FNAME: /home/besperk/Code/MATH-Data/MATH/test/intermediate_algebra/492.json
2944 TYPE: Intermediate Algebra | LEVEL: 5 | OUTPUT: None | ANSWER: 24,-3 | FNAME: /home/besperk/Code/MATH-Data/MATH/test/intermediate_algebra/936.json
2945 TYPE: Intermediate Algebra | LEVEL: 5 | OUTPUT: None | ANSWER: 214 | FNAME: /home/besperk/Code/MATH-Data/MATH/test/intermediate_algebra/2064.json
2946 TYPE: Intermediate Algebra | LEVEL: 1 | OUTPUT: 16 | ANSWER: 8 | FNAME: /home/besperk/Code/MATH-Data/MATH/test/intermediate_algebra/611.json
2947 TYPE: Intermediate Algebra | LEVEL: 5 | OUTPUT: None | ANSWER: 27 | FNAME: /home/besperk/Code/MATH-Data/MATH/test/intermediate_algebra/1625.json
2948 TYPE: Intermediate Algebra | LEVEL: 3 | OUTPUT: None | ANSWER: 1 | FNAME: /home/besperk/Code/MATH-Data/MATH/test/intermediate_algebra/1582.json
2949 TYPE: Intermediate Algebra | LEVEL: 4 | OUTPUT: None | ANSWER: 19, 22 | FNAME: /home/besperk/Code/MATH-Data/MATH/test/intermediate_algebra/1560.json
2950 TYPE: Intermediate Algebra | LEVEL: 5 | OUTPUT: None | ANSWER: 8 | FNAME: /home/besperk/Code/MATH-Data/MATH/test/intermediate_algebra/466.json
2951 TYPE: Intermediate Algebra | LEVEL: 4 | OUTPUT: None | ANSWER: 12 | FNAME: /home/besperk/Code/MATH-Data/MATH/test/intermediate_algebra/1617.json
2952 TYPE: Intermediate Algebra | LEVEL: 1 | OUTPUT: None | ANSWER: 3 | FNAME: /home/besperk/Code/MATH-Data/MATH/test/intermediate_algebra/686.json
2953 TYPE: Intermediate Algebra | LEVEL: 3 | OUTPUT: None | ANSWER: 10 | FNAME: /home/besperk/Code/MATH-Data/MATH/test/intermediate_algebra/1492.json
2954 TYPE: Intermediate Algebra | LEVEL: 4 | OUTPUT: None | ANSWER: \frac{16}{3} | FNAME: /home/besperk/Code/MATH-Data/MATH/test/intermediate_algebra/1799.json
2955 TYPE: Intermediate Algebra | LEVEL: 3 | OUTPUT: None | ANSWER: \frac{1}{3} | FNAME: /home/besperk/Code/MATH-Data/MATH/test/intermediate_algebra/1433.json
2956 TYPE: Intermediate Algebra | LEVEL: 4 | OUTPUT: None | ANSWER: 1 | FNAME: /home/besperk/Code/MATH-Data/MATH/test/intermediate_algebra/580.json
2957 TYPE: Intermediate Algebra | LEVEL: 3 | OUTPUT: \sqrt{a} + \sqrt{b} + \sqrt{c} | ANSWER: \sqrt{3} | FNAME: /home/besperk/Code/MATH-Data/MATH/test/intermediate_algebra/437.json
2958 TYPE: Intermediate Algebra | LEVEL: 3 | OUTPUT: None | ANSWER: \frac{1}{2}, -\frac{1}{12} | FNAME: /home/besperk/Code/MATH-Data/MATH/test/intermediate_algebra/1192.json
2959 TYPE: Intermediate Algebra | LEVEL: 5 | OUTPUT: None | ANSWER: \frac{1}{4} | FNAME: /home/besperk/Code/MATH-Data/MATH/test/intermediate_algebra/17.json
2960 TYPE: Intermediate Algebra | LEVEL: 3 | OUTPUT: None | ANSWER: 2 | FNAME: /home/besperk/Code/MATH-Data/MATH/test/intermediate_algebra/363.json
2961 TYPE: Intermediate Algebra | LEVEL: 4 | OUTPUT: None | ANSWER: -1 | FNAME: /home/besperk/Code/MATH-Data/MATH/test/intermediate_algebra/442.json
2962 TYPE: Intermediate Algebra | LEVEL: 3 | OUTPUT: None | ANSWER: 1 | FNAME: /home/besperk/Code/MATH-Data/MATH/test/intermediate_algebra/379.json
2963 TYPE: Intermediate Algebra | LEVEL: 3 | OUTPUT: None | ANSWER: \frac{4}{3} | FNAME: /home/besperk/Code/MATH-Data/MATH/test/intermediate_algebra/1198.json
2964 TYPE: Intermediate Algebra | LEVEL: 5 | OUTPUT: 0 | ANSWER: \frac{15309}{256} | FNAME: /home/besperk/Code/MATH-Data/MATH/test/intermediate_algebra/498.json
2965 TYPE: Intermediate Algebra | LEVEL: 3 | OUTPUT: 3 | ANSWER: \sqrt{13} | FNAME: /home/besperk/Code/MATH-Data/MATH/test/intermediate_algebra/644.json
2966 TYPE: Intermediate Algebra | LEVEL: 3 | OUTPUT: None | ANSWER: 89 | FNAME: /home/besperk/Code/MATH-Data/MATH/test/intermediate_algebra/1095.json
2967 TYPE: Intermediate Algebra | LEVEL: 5 | OUTPUT: (1,0) | ANSWER: 10 | FNAME: /home/besperk/Code/MATH-Data/MATH/test/intermediate_algebra/279.json
2968 TYPE: Intermediate Algebra | LEVEL: 3 | OUTPUT: None | ANSWER: \text{even} | FNAME: /home/besperk/Code/MATH-Data/MATH/test/intermediate_algebra/1155.json
2969 TYPE: Intermediate Algebra | LEVEL: 2 | OUTPUT: None | ANSWER: 2 | FNAME: /home/besperk/Code/MATH-Data/MATH/test/intermediate_algebra/2192.json
2970 TYPE: Intermediate Algebra | LEVEL: 5 | OUTPUT: None | ANSWER: \frac{161}{400} | FNAME: /home/besperk/Code/MATH-Data/MATH/test/intermediate_algebra/2066.json
2971 TYPE: Intermediate Algebra | LEVEL: 5 | OUTPUT: None | ANSWER: 6 | FNAME: /home/besperk/Code/MATH-Data/MATH/test/intermediate_algebra/1544.json
2972 TYPE: Intermediate Algebra | LEVEL: 5 | OUTPUT: None | ANSWER: 30 | FNAME: /home/besperk/Code/MATH-Data/MATH/test/intermediate_algebra/37.json
2973 TYPE: Intermediate Algebra | LEVEL: 2 | OUTPUT: None | ANSWER: 7 | FNAME: /home/besperk/Code/MATH-Data/MATH/test/intermediate_algebra/412.json
2974 TYPE: Intermediate Algebra | LEVEL: 3 | OUTPUT: None | ANSWER: \frac{7}{4} | FNAME: /home/besperk/Code/MATH-Data/MATH/test/intermediate_algebra/1950.json
2975 TYPE: Intermediate Algebra | LEVEL: 3 | OUTPUT: 1 | ANSWER: 8 | FNAME: /home/besperk/Code/MATH-Data/MATH/test/intermediate_algebra/1716.json
2976 TYPE: Intermediate Algebra | LEVEL: 5 | OUTPUT: None | ANSWER: \sqrt{5} - 1 | FNAME: /home/besperk/Code/MATH-Data/MATH/test/intermediate_algebra/507.json
2977 TYPE: Intermediate Algebra | LEVEL: 5 | OUTPUT: 8 | ANSWER: 19 | FNAME: /home/besperk/Code/MATH-Data/MATH/test/intermediate_algebra/1227.json
2978 TYPE: Intermediate Algebra | LEVEL: 4 | OUTPUT: None | ANSWER: 406 | FNAME: /home/besperk/Code/MATH-Data/MATH/test/intermediate_algebra/2146.json
2979 TYPE: Intermediate Algebra | LEVEL: 3 | OUTPUT: None | ANSWER: \frac{6}{601} | FNAME: /home/besperk/Code/MATH-Data/MATH/test/intermediate_algebra/1561.json
2980 TYPE: Intermediate Algebra | LEVEL: 5 | OUTPUT: 9 | ANSWER: 11 | FNAME: /home/besperk/Code/MATH-Data/MATH/test/intermediate_algebra/244.json
2981 TYPE: Intermediate Algebra | LEVEL: 3 | OUTPUT: -\sqrt{3} + \sqrt{5} + \sqrt{6} + \sqrt{7} | ANSWER: 84 | FNAME: /home/besperk/Code/MATH-Data/MATH/test/intermediate_algebra/13.json
2982 TYPE: Intermediate Algebra | LEVEL: 5 | OUTPUT: None | ANSWER: (3,4] | FNAME: /home/besperk/Code/MATH-Data/MATH/test/intermediate_algebra/558.json
2983 TYPE: Intermediate Algebra | LEVEL: 4 | OUTPUT: None | ANSWER: -13x+3 | FNAME: /home/besperk/Code/MATH-Data/MATH/test/intermediate_algebra/1210.json
2984 TYPE: Intermediate Algebra | LEVEL: 5 | OUTPUT: None | ANSWER: \frac{1}{5120} | FNAME: /home/besperk/Code/MATH-Data/MATH/test/intermediate_algebra/1778.json
2985 TYPE: Intermediate Algebra | LEVEL: 3 | OUTPUT: None | ANSWER: 12 | FNAME: /home/besperk/Code/MATH-Data/MATH/test/intermediate_algebra/495.json
2986 TYPE: Intermediate Algebra | LEVEL: 4 | OUTPUT: None | ANSWER: 2 | FNAME: /home/besperk/Code/MATH-Data/MATH/test/intermediate_algebra/102.json
2987 TYPE: Intermediate Algebra | LEVEL: 4 | OUTPUT: None | ANSWER: \frac{2x-7}{(x+1)(x-2)} | FNAME: /home/besperk/Code/MATH-Data/MATH/test/intermediate_algebra/2007.json
2988 TYPE: Intermediate Algebra | LEVEL: 2 | OUTPUT: None | ANSWER: 1,3 | FNAME: /home/besperk/Code/MATH-Data/MATH/test/intermediate_algebra/1032.json
2989 TYPE: Intermediate Algebra | LEVEL: 2 | OUTPUT: None | ANSWER: \left(\frac34,5\right) | FNAME: /home/besperk/Code/MATH-Data/MATH/test/intermediate_algebra/1040.json
2990 TYPE: Intermediate Algebra | LEVEL: 5 | OUTPUT: None | ANSWER: 20 | FNAME: /home/besperk/Code/MATH-Data/MATH/test/intermediate_algebra/1891.json
2991 TYPE: Intermediate Algebra | LEVEL: 4 | OUTPUT: None | ANSWER: 340 | FNAME: /home/besperk/Code/MATH-Data/MATH/test/intermediate_algebra/994.json
